aqi,co,co_8hr,county,latitude,longitude,no,no2,nox,o3,o3_8hr,pm10,pm10_avg,pm2.5,pm2.5_avg,pollutant,publish_time,publishtime,site_name,siteid,sitename,so2,so2_avg,status,wind_direc,wind_speed
69,0.37,0.2,宜蘭縣,24.632203,121.792928,1.5,11,13.3,54,51,50,32,25,19,細懸浮微粒,,2026/03/29 18:00:00,,66,冬山,2.4,1,普通,128,2.3
114,0.88,0.7,新北市,25.072611,121.493806,26.6,40,67.1,32,34,51,64,34,35.7,細懸浮微粒,,2026/03/29 18:00:00,,67,三重,1,0,對敏感族群不健康,-,-
121,0.59,0.5,桃園市,24.953278,121.221667,4.8,30,35.4,37,42,62,68,40,38.5,細懸浮微粒,,2026/03/29 18:00:00,,68,中壢,0.4,0,對敏感族群不健康,350,0.4
79,0.25,0.2,南投縣,23.756389,120.677306,1.5,4,5.6,56,56,40,39,21,22.9,細懸浮微粒,,2026/03/29 18:00:00,,69,竹山,1.7,2,普通,293,1.7
117,0.8,0.8,新北市,25.017,121.516306,5.1,25,30.1,42,38,62,70,36,37.1,細懸浮微粒,,2026/03/29 18:00:00,,70,永和,0.7,0,對敏感族群不健康,83,0.6
70,0.32,0.2,高雄市,22.608711,120.312017,1.3,5,6.6,40,50,23,32,19,19.6,細懸浮微粒,,2026/03/29 18:00:00,,71,復興,0.8,1,普通,290,1.5
73,0.37,0.2,南投縣,23.968842,120.967903,0.9,3,4.6,56,43,36,27,22,20.5,細懸浮微粒,,2026/03/29 18:00:00,,72,埔里,1.9,1,普通,289,1.9
92,0.28,0.3,連江縣,26.153736,119.952724,0.9,6,7.7,75,58,39,38,28,27.4,細懸浮微粒,,2026/03/29 18:00:00,,75,馬祖,1.3,1,普通,326,1.1
102,0.32,0.3,金門縣,24.432133,118.312256,0.6,10,11.1,73,62,36,35,28,31.1,細懸浮微粒,,2026/03/29 18:00:00,,77,金門,1.7,1,對敏感族群不健康,131,1.3
80,0.22,0.2,澎湖縣,23.569031,119.566158,0.3,2,3.2,61,64,26,22,19,18.5,臭氧八小時,,2026/03/29 18:00:00,,78,馬公,0.7,0,普通,345,2.9
51,0.21,0.2,臺東縣,23.045083,121.161933,0.4,2,2.8,41,44,19,18,15,12.6,細懸浮微粒,,2026/03/29 18:00:00,,80,關山,0.2,0,普通,224,1.4
73,0.25,0.2,雲林縣,23.753506,120.251825,0.3,3,4,60,57,42,36,23,20.5,細懸浮微粒,,2026/03/29 18:00:00,,83,麥寮,1.1,1,普通,358,3.1
108,0.23,0.2,新北市,25.29681695,121.53656894,0,2,2.4,77,73,56,53,34,32.2,臭氧八小時,,2026/03/29 18:00:00,,84,富貴角,0.3,0,對敏感族群不健康,5,1.8
101,0.24,0.2,彰化縣,23.85493056,120.26964167,2,0,2.8,68,71,54,45,27,24.4,臭氧八小時,,2026/03/29 18:00:00,,85,大城,0.8,0,對敏感族群不健康,325,4.1
97,0.71,0.6,臺中市,24.1589,120.6567111,12.3,15,27.7,48,52,41,47,26,29.3,細懸浮微粒,,2026/03/29 18:00:00,,88,臺灣大道,0.5,0,普通,348,1
93,0.43,0.3,彰化縣,23.9615945,120.5631893,1.1,6,7.7,52,60,46,41,28,27.9,細懸浮微粒,,2026/03/29 18:00:00,,139,員林,2.9,1,普通,308,2.2
70,0.44,0.3,臺南市,22.98522502,120.22216042,1.9,7,9,43,47,20,31,15,19.5,細懸浮微粒,,2026/03/29 18:00:00,,140,林森,0.5,0,普通,99,1.5
72,0.26,0.2,南投縣,23.71867609,120.7944772,0.7,4,4.8,56,52,36,34,20,20.3,細懸浮微粒,,2026/03/29 18:00:00,,203,南投（鹿谷）,1.2,0,普通,152,0.5
75,0.22,0.2,屏東縣,22.35222,120.37722,0.4,9,10.1,40,55,26,38,11,21.3,細懸浮微粒,,2026/03/29 18:00:00,,204,屏東（琉球）,0.9,1,普通,318,3.5
125,0.42,0.4,新北市,24.94902778,121.38352778,0.6,13,14.3,55,56,58,54,39,40.2,細懸浮微粒,,2026/03/29 18:00:00,,311,新北（樹林）,0.6,0,對敏感族群不健康,83,0.1
76,0.23,0.2,屏東縣,22.260899,120.651472,0.1,2,2.8,47,61,47,41,18,21.8,細懸浮微粒,,2026/03/29 18:00:00,,313,屏東（枋山）,0.1,0,普通,301,2.4
106,0.35,0.3,基隆市,25.129167,121.760056,0,6,6,64,56,55,51,37,32.7,細懸浮微粒,,2026/03/29 19:00:00,,1,基隆,1.2,1,對敏感族群不健康,104,0.4
114,0.41,0.3,新北市,25.06624,121.64081,0.9,17,18.3,46,52,63,57,40,35.7,細懸浮微粒,,2026/03/29 19:00:00,,2,汐止,1.4,1,對敏感族群不健康,44,1.5
121,0.5,0.4,新北市,24.977222,121.537778,0.8,15,16.6,44,52,75,62,41,38.7,細懸浮微粒,,2026/03/29 19:00:00,,4,新店,1,0,對敏感族群不健康,121,0.9
116,0.53,0.3,新北市,24.982528,121.451861,0.6,14,15.5,46,55,75,66,36,36.4,細懸浮微粒,,2026/03/29 19:00:00,,5,土城,0.5,0,對敏感族群不健康,178,0.2
113,0.53,0.4,新北市,25.012972,121.458667,0.8,14,15.2,52,57,54,55,37,35.4,細懸浮微粒,,2026/03/29 19:00:00,,6,板橋,2.9,2,對敏感族群不健康,39,1
101,0.3,0.2,新北市,25.037972,121.4325,0.8,7,7.9,64,63,52,51,32,30.5,細懸浮微粒,,2026/03/29 19:00:00,,7,新莊,0.4,0,對敏感族群不健康,0,1.6
99,0.46,0.3,新北市,25.06895,121.481028,0.8,11,12.7,57,59,52,55,30,30,細懸浮微粒,,2026/03/29 19:00:00,,8,菜寮,0.6,0,普通,340,0.7
94,0.28,0.2,新北市,25.07798949,121.36548982,0.8,5,6.5,63,63,53,38,32,28.2,細懸浮微粒,,2026/03/29 19:00:00,,9,林口,0.9,0,普通,28,0.2
106,0.35,0.3,新北市,25.1645,121.449239,0.6,5,5.7,63,60,58,54,39,32.4,細懸浮微粒,,2026/03/29 19:00:00,,10,淡水,0.5,0,對敏感族群不健康,,
101,0.34,0.2,臺北市,25.10334003,121.51666356,0.8,6,7.2,59,62,51,50,33,30.7,細懸浮微粒,,2026/03/29 19:00:00,,11,士林,1,1,對敏感族群不健康,289,0.3
117,0.56,0.5,臺北市,25.062361,121.526528,1.5,19,20.5,49,51,52,59,38,37,細懸浮微粒,,2026/03/29 19:00:00,,12,中山,0.4,0,對敏感族群不健康,346,1.2
113,0.55,0.4,臺北市,25.046503,121.507972,1,20,21,46,52,58,55,37,35.2,細懸浮微粒,,2026/03/29 19:00:00,,13,萬華,1.2,1,對敏感族群不健康,13,0.5
104,0.43,0.3,臺北市,25.020608,121.529556,0.5,14,15.1,46,57,68,57,34,31.8,細懸浮微粒,,2026/03/29 19:00:00,,14,古亭,1.1,1,對敏感族群不健康,134,1
117,0.48,0.4,臺北市,25.05,121.578611,1.2,19,20.7,44,55,66,61,40,37.1,細懸浮微粒,,2026/03/29 19:00:00,,15,松山,1.3,1,對敏感族群不健康,62,1.4
107,0.68,0.6,臺北市,25.06331455,121.51342074,1.2,22,23.3,46,49,50,52,29,32.8,細懸浮微粒,,2026/03/29 19:00:00,,16,大同,1.3,1,對敏感族群不健康,-,-
107,0.42,0.3,桃園市,24.9947107,121.30500531,0.4,13,13.7,54,61,52,58,33,32.8,細懸浮微粒,,2026/03/29 19:00:00,,17,桃園,0.5,0,對敏感族群不健康,47,1.1
91,0.28,0.3,桃園市,25.06100357,121.20251473,0.7,10,10.9,63,67,38,45,23,27,細懸浮微粒,,2026/03/29 19:00:00,,18,大園,0.4,0,普通,31,2.3
93,0.28,0.2,桃園市,25.03556747,121.08283092,1.4,5,7.2,63,68,30,38,25,24.6,臭氧八小時,,2026/03/29 19:00:00,,19,觀音,0.9,0,普通,93,1.7
115,0.47,0.3,桃園市,24.952786,121.203986,0.9,17,18.1,52,58,72,67,43,36.1,細懸浮微粒,,2026/03/29 19:00:00,,20,平鎮,0,0,對敏感族群不健康,36,1.2
125,0.4,0.3,桃園市,24.86400048,121.21645772,1.6,12,13.6,51,51,76,72,42,40.1,細懸浮微粒,,2026/03/29 19:00:00,,21,龍潭,0.8,0,對敏感族群不健康,48,1.1
99,0.34,0.2,新竹縣,24.90009696,121.03886894,0.7,7,8.1,60,66,55,52,31,30.2,細懸浮微粒,,2026/03/29 19:00:00,,22,湖口,1.1,1,普通,43,1.9
110,0.37,0.3,新竹縣,24.74091408,121.08895493,0.4,8,9.1,41,53,54,60,33,34.3,細懸浮微粒,,2026/03/29 19:00:00,,23,竹東,0.9,0,對敏感族群不健康,74,0.8
99,0.41,0.3,新竹市,24.8056356,120.97236752,0.5,10,11.3,57,65,55,52,34,30,細懸浮微粒,,2026/03/29 19:00:00,,24,新竹,0.8,0,普通,56,1.6
97,0.39,0.3,苗栗縣,24.69690679,120.89869286,1.1,9,10.7,52,65,53,56,29,29.4,細懸浮微粒,,2026/03/29 19:00:00,,25,頭份,1.9,1,普通,357,1.5
100,0.33,0.2,苗栗縣,24.56499183,120.82011468,0.5,6,7,61,66,41,46,24,30.3,細懸浮微粒,,2026/03/29 19:00:00,,26,苗栗,0.6,0,普通,358,1.9
92,0.3,0.2,苗栗縣,24.38248443,120.75956754,1.2,3,4.6,58,63,57,46,33,27.5,細懸浮微粒,,2026/03/29 19:00:00,,27,三義,1.4,1,普通,17,2.3
90,0.34,0.3,臺中市,24.25699731,120.74252414,0.4,9,10.3,50,61,38,35,28,26.6,細懸浮微粒,,2026/03/29 19:00:00,,28,豐原,1.7,0,普通,8,0.7
99,0.31,0.2,臺中市,24.225628,120.568794,0.5,5,6.1,62,63,55,53,31,30.2,細懸浮微粒,,2026/03/29 19:00:00,,29,沙鹿,0.8,0,普通,320,2
93,0.34,0.2,臺中市,24.09961111,120.67844444,0.2,6,6.5,44,54,37,46,22,28,細懸浮微粒,,2026/03/29 19:00:00,,30,大里,1.1,1,普通,11,2
80,0.33,0.3,臺中市,24.151958,120.641092,1.1,7,9,46,56,30,40,17,23.2,細懸浮微粒,,2026/03/29 19:00:00,,31,忠明,1.2,1,普通,321,1.9
80,0.32,0.3,臺中市,24.162197,120.616917,0.4,10,11,45,55,35,40,21,23.2,細懸浮微粒,,2026/03/29 19:00:00,,32,西屯,0.9,1,普通,319,1.9
90,0.35,0.3,彰化縣,24.066,120.541519,1,8,9.4,51,60,45,46,29,26.7,細懸浮微粒,,2026/03/29 19:00:00,,33,彰化,1,1,普通,6,2.7
98,0.25,0.4,彰化縣,24.131672,120.469061,0.7,5,5.9,65,67,40,53,20,29.5,細懸浮微粒,,2026/03/29 19:00:00,,34,線西,0.6,1,普通,18,2.8
97,0.28,0.2,彰化縣,23.925175,120.409653,0.5,4,4.7,58,61,65,62,31,29.2,細懸浮微粒,,2026/03/29 19:00:00,,35,二林,1.6,2,普通,337,2.3
87,0.38,0.3,南投縣,23.913,120.685306,0.1,9,9.3,48,57,30,35,20,25.6,細懸浮微粒,,2026/03/29 19:00:00,,36,南投,1.8,0,普通,346,0.9
78,0.31,0.2,雲林縣,23.711853,120.544994,0.5,5,5.6,51,57,56,43,23,22.3,細懸浮微粒,,2026/03/29 19:00:00,,37,斗六,0.8,2,普通,307,1.7
81,0.27,0.2,雲林縣,23.757547,120.348742,0.3,2,3.1,56,53,70,48,29,23.4,細懸浮微粒,,2026/03/29 19:00:00,,38,崙背,0,0,普通,300,2.4
76,0.25,0.2,嘉義縣,23.554839,120.345531,0.5,3,4,53,56,42,39,23,21.5,細懸浮微粒,,2026/03/29 19:00:00,,39,新港,1.7,1,普通,286,2.5
73,0.27,0.2,嘉義縣,23.46538,120.2478,1.5,7,8.8,54,52,38,36,28,20.7,細懸浮微粒,,2026/03/29 19:00:00,,40,朴子,1.5,1,普通,334,2.4
73,0.32,0.2,雲林縣,23.702175,120.19933333,0.1,12,12.5,52,58,53,39,34,20.6,細懸浮微粒,,2026/03/29 19:00:00,,41,臺西,3.3,1,普通,5,2.5
72,0.3,0.2,嘉義市,23.46477865,120.44125148,0.7,6,6.8,42,51,36,36,18,20.2,細懸浮微粒,,2026/03/29 19:00:00,,42,嘉義,1,2,普通,338,3
72,0.26,0.2,臺南市,23.305633,120.31725,1.3,6,8.1,44,48,30,35,17,20,細懸浮微粒,,2026/03/29 19:00:00,,43,新營,0.9,1,普通,340,2.9
61,0.22,0.2,臺南市,23.11337642,120.29740529,1.2,4,5.7,48,50,32,35,8,16.3,細懸浮微粒,,2026/03/29 19:00:00,,44,善化,0.3,0,普通,330,3.1
69,0.27,0.2,臺南市,23.048197,120.2175,1,3,4.5,51,49,31,34,15,19.1,細懸浮微粒,,2026/03/29 19:00:00,,45,安南,1.2,1,普通,304,3.1
62,0.26,0.2,臺南市,22.98928311,120.21947897,1.1,5,7,46,48,21,31,12,16.5,細懸浮微粒,,2026/03/29 19:00:00,,46,臺南,0.7,0,普通,348,2.2
60,0.28,0.2,高雄市,22.883583,120.530542,0.4,4,4.9,51,55,18,28,17,15.9,細懸浮微粒,,2026/03/29 19:00:00,,47,美濃,1.2,0,普通,279,1.3
70,0.24,0.2,高雄市,22.757506,120.305689,0.8,5,6.7,45,48,27,35,14,19.5,細懸浮微粒,,2026/03/29 19:00:00,,48,橋頭,0.7,1,普通,307,3.2
75,0.24,0.2,高雄市,22.689056,120.332631,0.4,5,5.7,48,52,22,35,20,21.4,細懸浮微粒,,2026/03/29 19:00:00,,49,仁武,1.6,1,普通,296,2.4
64,0.44,0.4,高雄市,22.628126,120.357422,1.1,9,10.2,41,47,25,30,15,17.4,細懸浮微粒,,2026/03/29 19:00:00,,50,鳳山,0.9,1,普通,283,1
69,0.23,0.2,高雄市,22.56413611,120.425311,1.1,4,5.1,41,52,23,34,16,19.2,細懸浮微粒,,2026/03/29 19:00:00,,51,大寮,0.6,1,普通,313,2.1
69,0.23,0.2,高雄市,22.4795,120.41175,0.9,7,8.7,38,43,31,41,15,18.9,細懸浮微粒,,2026/03/29 19:00:00,,52,林園,1,1,普通,301,3.3
67,0.26,0.2,高雄市,22.733667,120.328289,0.5,8,8.8,42,50,26,36,14,18.2,細懸浮微粒,,2026/03/29 19:00:00,,53,楠梓,0.8,1,普通,283,2.4
67,0.22,0.2,高雄市,22.674861,120.292917,0.2,8,8.2,49,51,18,35,10,18.2,細懸浮微粒,,2026/03/29 19:00:00,,54,左營,0.7,1,普通,295,3.3
62,0.26,0.2,高雄市,22.63390278,120.28676111,0.7,5,6.4,53,53,25,34,14,16.4,細懸浮微粒,,2026/03/29 19:00:00,,56,前金,0.4,0,普通,341,3.7
79,0.27,0.2,高雄市,22.6044507,120.30833356,0.7,5,6.7,46,50,28,56,15,18.9,懸浮微粒,,2026/03/29 19:00:00,,57,前鎮,0.7,1,普通,349,1.6
74,0.23,0.2,高雄市,22.565833,120.337736,0.9,6,7.2,47,50,28,32,19,21,細懸浮微粒,,2026/03/29 19:00:00,,58,小港,1.3,1,普通,293,4.6
63,0.33,0.2,屏東縣,22.673081,120.488033,0.6,7,8.6,40,56,28,37,8,16.9,細懸浮微粒,,2026/03/29 19:00:00,,59,屏東,1.3,1,普通,268,2.2
72,0.26,0.2,屏東縣,22.523108,120.561175,0.6,8,8.7,40,56,30,44,16,20.2,細懸浮微粒,,2026/03/29 19:00:00,,60,潮州,0.5,0,普通,284,1.9
70,0.19,0.2,屏東縣,21.958069,120.788928,0.7,3,4.5,48,59,30,31,18,19.5,細懸浮微粒,,2026/03/29 19:00:00,,61,恆春,0.7,1,普通,345,2.4
55,0.23,0.2,臺東縣,22.755358,121.15045,0.1,3,3.7,46,49,24,23,14,14,細懸浮微粒,,2026/03/29 19:00:00,,62,臺東,0.6,0,普通,349,0.7
47,0.28,0.2,花蓮縣,23.971306,121.599769,0.2,3,3.7,53,50,25,22,17,11.7,,,2026/03/29 19:00:00,,63,花蓮,0.9,0,良好,99,1.3
63,0.3,0.2,臺北市,25.182722,121.529583,0.3,2,2.8,49,52,24,25,9,17,細懸浮微粒,,2026/03/29 19:00:00,,64,陽明,1.1,1,普通,,
59,0.31,0.2,宜蘭縣,24.747917,121.746394,0.9,4,5.2,58,53,42,24,20,15.4,細懸浮微粒,,2026/03/29 19:00:00,,65,宜蘭,0.7,0,普通,138,1.1
76,0.41,0.2,宜蘭縣,24.632203,121.792928,1.1,13,14.2,52,53,49,37,30,21.7,細懸浮微粒,,2026/03/29 19:00:00,,66,冬山,2.3,1,普通,125,2.5
115,0.87,0.7,新北市,25.072611,121.493806,24,42,66,25,33,59,63,39,36,細懸浮微粒,,2026/03/29 19:00:00,,67,三重,1.1,0,對敏感族群不健康,-,-
124,0.67,0.5,桃園市,24.953278,121.221667,6.6,34,40.9,32,41,77,71,44,39.7,細懸浮微粒,,2026/03/29 19:00:00,,68,中壢,0.5,0,對敏感族群不健康,296,0.2
79,0.28,0.2,南投縣,23.756389,120.677306,1.5,4,6.4,50,57,43,39,26,22.8,細懸浮微粒,,2026/03/29 19:00:00,,69,竹山,1.7,2,普通,272,1.7
118,0.6,0.8,新北市,25.017,121.516306,2.5,15,18.4,46,39,71,70,42,37.4,細懸浮微粒,,2026/03/29 19:00:00,,70,永和,0.6,0,對敏感族群不健康,86,0.8
67,0.3,0.2,高雄市,22.608711,120.312017,1.1,6,7.2,44,49,26,31,13,18.5,細懸浮微粒,,2026/03/29 19:00:00,,71,復興,0.7,1,普通,271,1
78,0.43,0.2,南投縣,23.968842,120.967903,1,6,7.3,51,46,42,31,26,22.4,細懸浮微粒,,2026/03/29 19:00:00,,72,埔里,2.2,1,普通,142,0.5
97,0.3,0.2,連江縣,26.153736,119.952724,0.7,7,7.8,72,63,40,39,33,29.2,細懸浮微粒,,2026/03/29 19:00:00,,75,馬祖,1.1,1,普通,332,0.7
102,0.33,0.3,金門縣,24.432133,118.312256,0.6,13,14.2,67,66,40,36,28,31.1,細懸浮微粒,,2026/03/29 19:00:00,,77,金門,1.7,1,對敏感族群不健康,129,0.6
77,0.23,0.2,澎湖縣,23.569031,119.566158,0.4,2,3.2,60,63,24,22,14,17.6,臭氧八小時,,2026/03/29 19:00:00,,78,馬公,0.6,0,普通,342,2.6
53,0.21,0.2,臺東縣,23.045083,121.161933,0.5,2,3.1,39,44,19,18,17,13.2,細懸浮微粒,,2026/03/29 19:00:00,,80,關山,0.2,0,普通,22,0.8
76,0.25,0.2,雲林縣,23.753506,120.251825,0,4,4.4,59,57,51,39,23,21.5,細懸浮微粒,,2026/03/29 19:00:00,,83,麥寮,1,1,普通,346,3.2
115,0.22,0.2,新北市,25.29681695,121.53656894,0,2,2.5,76,75,53,54,31,32.6,臭氧八小時,,2026/03/29 19:00:00,,84,富貴角,0.2,0,對敏感族群不健康,34,1.5
101,0.24,0.2,彰化縣,23.85493056,120.26964167,1.8,0,2.6,67,71,50,46,25,24.8,臭氧八小時,,2026/03/29 19:00:00,,85,大城,1.1,0,對敏感族群不健康,319,3.4
97,0.55,0.6,臺中市,24.1589,120.6567111,10.1,18,28.2,43,53,33,46,25,29.2,細懸浮微粒,,2026/03/29 19:00:00,,88,臺灣大道,0.5,0,普通,340,0.8
95,0.52,0.3,彰化縣,23.9615945,120.5631893,0.8,9,10.6,48,59,47,43,30,28.7,細懸浮微粒,,2026/03/29 19:00:00,,139,員林,3,1,普通,304,2.4
68,0.42,0.3,臺南市,22.98522502,120.22216042,2,6,8.9,44,47,23,29,14,18.7,細懸浮微粒,,2026/03/29 19:00:00,,140,林森,0.3,0,普通,24,1.4
72,0.25,0.2,南投縣,23.71867609,120.7944772,0.9,5,6.4,48,53,33,33,18,20.2,細懸浮微粒,,2026/03/29 19:00:00,,203,南投（鹿谷）,1.3,1,普通,177,0.5
71,0.22,0.2,屏東縣,22.35222,120.37722,0.3,3,3.4,53,54,21,34,13,19.7,細懸浮微粒,,2026/03/29 19:00:00,,204,屏東（琉球）,0.7,1,普通,319,3.9
128,0.53,0.4,新北市,24.94902778,121.38352778,1.5,19,20.8,42,55,58,55,45,41.4,細懸浮微粒,,2026/03/29 19:00:00,,311,新北（樹林）,0.4,0,對敏感族群不健康,95,0.1
78,0.24,0.2,屏東縣,22.260899,120.651472,0.2,2,2.6,48,60,41,42,19,22.2,細懸浮微粒,,2026/03/29 19:00:00,,313,屏東（枋山）,0.1,0,普通,298,2.6
114,0.44,0.3,基隆市,25.129167,121.760056,0,11,11.1,35,55,56,55,36,35.8,細懸浮微粒,,2026/03/29 21:00:00,,1,基隆,1.5,1,對敏感族群不健康,323,0.6
123,0.34,0.3,新北市,25.06624,121.64081,0.7,10,11.6,54,53,72,64,47,39.6,細懸浮微粒,,2026/03/29 21:00:00,,2,汐止,1.3,1,對敏感族群不健康,53,0.7
125,0.47,0.4,新北市,24.977222,121.537778,0.7,16,17,36,49,69,66,44,40.4,細懸浮微粒,,2026/03/29 21:00:00,,4,新店,1,0,對敏感族群不健康,130,0.9
120,0.6,0.4,新北市,24.982528,121.451861,0.6,19,20.1,28,50,73,72,40,38.3,細懸浮微粒,,2026/03/29 21:00:00,,5,土城,0.4,0,對敏感族群不健康,151,0.9
123,0.69,0.4,新北市,25.012972,121.458667,0.9,23,24.3,37,54,69,58,45,39.4,細懸浮微粒,,2026/03/29 21:00:00,,6,板橋,2.5,2,對敏感族群不健康,47,1
103,0.42,0.3,新北市,25.037972,121.4325,0.7,14,14.9,39,60,58,53,33,31.5,細懸浮微粒,,2026/03/29 21:00:00,,7,新莊,0.5,0,對敏感族群不健康,27,0.4
106,0.49,0.4,新北市,25.06895,121.481028,0.7,14,15.4,51,59,57,56,33,32.4,細懸浮微粒,,2026/03/29 21:00:00,,8,菜寮,0.6,0,對敏感族群不健康,74,0.6
103,0.38,0.2,新北市,25.07798949,121.36548982,0.9,10,11.1,52,62,48,45,31,31.2,細懸浮微粒,,2026/03/29 21:00:00,,9,林口,0.9,0,對敏感族群不健康,135,1.7
113,0.41,0.3,新北市,25.1645,121.449239,0.6,8,9,42,59,49,53,39,35.5,細懸浮微粒,,2026/03/29 21:00:00,,10,淡水,0.5,0,對敏感族群不健康,,
107,0.4,0.3,臺北市,25.10334003,121.51666356,0.6,8,9.2,49,60,54,53,36,32.8,細懸浮微粒,,2026/03/29 21:00:00,,11,士林,1,1,對敏感族群不健康,291,0.3
122,0.46,0.5,臺北市,25.062361,121.526528,0.8,14,15.4,49,51,69,61,45,39.2,細懸浮微粒,,2026/03/29 21:00:00,,12,中山,0.6,0,對敏感族群不健康,116,1.2
122,0.56,0.4,臺北市,25.046503,121.507972,1.2,23,24.6,38,50,64,58,47,39.2,細懸浮微粒,,2026/03/29 21:00:00,,13,萬華,1.3,1,對敏感族群不健康,70,1.1
113,0.47,0.3,臺北市,25.020608,121.529556,0.6,19,19.9,40,54,71,62,48,35.5,細懸浮微粒,,2026/03/29 21:00:00,,14,古亭,1.3,1,對敏感族群不健康,114,0.6
129,0.42,0.4,臺北市,25.05,121.578611,0.9,17,18.1,49,54,69,65,51,42,細懸浮微粒,,2026/03/29 21:00:00,,15,松山,1.9,1,對敏感族群不健康,60,1.3
112,0.92,0.7,臺北市,25.06331455,121.51342074,11.7,37,48.9,28,45,60,54,43,35.1,細懸浮微粒,,2026/03/29 21:00:00,,16,大同,1.2,1,對敏感族群不健康,-,-
114,0.45,0.3,桃園市,24.9947107,121.30500531,0.3,13,13.9,45,58,60,60,42,35.7,細懸浮微粒,,2026/03/29 21:00:00,,17,桃園,0.3,0,對敏感族群不健康,85,0.9
100,0.34,0.3,桃園市,25.06100357,121.20251473,0.8,26,27.5,43,63,57,48,41,30.3,細懸浮微粒,,2026/03/29 21:00:00,,18,大園,1,0,普通,27,1.3
90,0.37,0.2,桃園市,25.03556747,121.08283092,1.3,8,9.4,60,67,53,39,31,25.6,臭氧八小時,,2026/03/29 21:00:00,,19,觀音,1.2,0,普通,84,1.4
124,0.51,0.4,桃園市,24.952786,121.203986,0.8,17,18.1,44,56,71,69,46,39.8,細懸浮微粒,,2026/03/29 21:00:00,,20,平鎮,0.3,0,對敏感族群不健康,90,1.4
133,0.48,0.3,桃園市,24.86400048,121.21645772,1.4,15,16.6,37,50,87,79,50,43.6,細懸浮微粒,,2026/03/29 21:00:00,,21,龍潭,0.6,0,對敏感族群不健康,70,1
106,0.37,0.3,新竹縣,24.90009696,121.03886894,0.6,9,10.5,53,64,55,54,38,32.7,細懸浮微粒,,2026/03/29 21:00:00,,22,湖口,1.7,1,對敏感族群不健康,50,2.1
109,0.41,0.3,新竹縣,24.74091408,121.08895493,0.4,10,10.6,29,48,37,56,28,33.9,細懸浮微粒,,2026/03/29 21:00:00,,23,竹東,0.8,0,對敏感族群不健康,124,0.9
111,0.45,0.3,新竹市,24.8056356,120.97236752,0.5,16,16.8,40,60,72,59,42,34.7,細懸浮微粒,,2026/03/29 21:00:00,,24,新竹,0.9,0,對敏感族群不健康,37,1.5
104,0.45,0.3,苗栗縣,24.69690679,120.89869286,1,15,17,33,58,69,57,38,31.7,細懸浮微粒,,2026/03/29 21:00:00,,25,頭份,2.4,1,對敏感族群不健康,50,1.1
102,0.39,0.3,苗栗縣,24.56499183,120.82011468,0.3,10,11.2,44,63,54,47,39,30.9,細懸浮微粒,,2026/03/29 21:00:00,,26,苗栗,1,0,對敏感族群不健康,3,1
96,0.28,0.2,苗栗縣,24.38248443,120.75956754,1.1,2,4,49,61,55,51,32,29.1,細懸浮微粒,,2026/03/29 21:00:00,,27,三義,1.3,1,普通,346,0.8
89,0.39,0.3,臺中市,24.25699731,120.74252414,0.4,10,11,28,56,32,35,24,26.3,細懸浮微粒,,2026/03/29 21:00:00,,28,豐原,0.5,0,普通,123,1.6
109,0.35,0.2,臺中市,24.225628,120.568794,0.4,7,8.2,50,63,74,59,42,33.9,細懸浮微粒,,2026/03/29 21:00:00,,29,沙鹿,1.2,0,對敏感族群不健康,341,1.6
86,0.4,0.3,臺中市,24.09961111,120.67844444,0.1,9,9.4,41,51,49,43,28,25.3,細懸浮微粒,,2026/03/29 21:00:00,,30,大里,1.5,1,普通,280,0.5
81,0.39,0.3,臺中市,24.151958,120.641092,1.1,8,9.6,47,55,41,39,30,23.4,細懸浮微粒,,2026/03/29 21:00:00,,31,忠明,1.3,1,普通,56,1.1
84,0.38,0.3,臺中市,24.162197,120.616917,0.4,12,12.5,44,53,51,42,33,24.7,細懸浮微粒,,2026/03/29 21:00:00,,32,西屯,0.9,1,普通,48,0.8
91,0.34,0.3,彰化縣,24.066,120.541519,0.8,6,7,57,59,48,45,30,27.2,細懸浮微粒,,2026/03/29 21:00:00,,33,彰化,0.5,1,普通,53,0.6
93,0.3,0.3,彰化縣,24.131672,120.469061,0.6,6,7.4,60,65,47,49,25,27.9,細懸浮微粒,,2026/03/29 21:00:00,,34,線西,1.4,1,普通,30,0.7
95,0.28,0.2,彰化縣,23.925175,120.409653,0.5,2,3.3,58,60,44,58,27,28.4,細懸浮微粒,,2026/03/29 21:00:00,,35,二林,1.2,1,普通,310,0.2
86,0.35,0.3,南投縣,23.913,120.685306,0.2,10,10.8,38,54,36,34,31,25.4,細懸浮微粒,,2026/03/29 21:00:00,,36,南投,1.1,0,普通,30,1.4
88,0.28,0.2,雲林縣,23.711853,120.544994,0.5,4,5.3,55,55,53,48,32,26.1,細懸浮微粒,,2026/03/29 21:00:00,,37,斗六,1,1,普通,304,1
88,0.27,0.2,雲林縣,23.757547,120.348742,0.3,2,2.5,58,54,45,49,28,26.1,細懸浮微粒,,2026/03/29 21:00:00,,38,崙背,0,0,普通,355,0.7
82,0.27,0.2,嘉義縣,23.554839,120.345531,0.6,2,3.5,58,57,52,42,29,23.9,細懸浮微粒,,2026/03/29 21:00:00,,39,新港,1.4,1,普通,313,2.2
